id,name_,catalogue_price,category,material_id,introduction_date
9d88c701-86b8-430e-b665-f1460b9dcd8e,Bacon_379,10,Outdoor,66b22411-e413-4499-9673-fff781d83835,2012-08-30
9c994ddb-57ff-4159-af28-eab6b3e93d22,Concrete shirt_764,10,Outdoor,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2019-06-03
3198f525-e811-4e71-a38e-41ecb468623a,Frozen sausages_169,10,Tools,def3f845-9a93-42d0-b030-743c09d19df2,2004-12-05
d428da8e-b4f0-4806-af85-54043a5c118d,Table_382,10,Outdoor,66b22411-e413-4499-9673-fff781d83835,2004-08-24
3b6b1632-09e2-4a07-9b95-4bc0baf6bcb1,Soft chair_344,10,Tools,def3f845-9a93-42d0-b030-743c09d19df2,2005-09-05
8fc8ec04-4153-4f86-b3e3-ecd8448b2f90,Handcrafted chips_172,10,Kitchen,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2017-02-08
9ac057ff-abb4-4ec5-a703-a3722f1a949f,Handmade mouse_274,10,Flooring,07854133-6018-4ee0-80b1-8cc1c6940278,2017-10-05
b98fbf53-8549-4703-84ae-802579c7fac0,Rustic bike_824,10,Flooring,07854133-6018-4ee0-80b1-8cc1c6940278,2020-09-19
091a2a85-ba5e-4190-8a46-93cf06f1ffda,Gorgeous mouse_288,10,Kitchen,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2022-03-04
8a344018-852f-4068-90c6-96df8f5831bf,Ergonomic frozen towels_68,10,Outdoor,07854133-6018-4ee0-80b1-8cc1c6940278,2012-01-04
bb1b80c5-68c4-4adb-b1a2-e2ed9d27f569,Rubber pizza_957,10,Flooring,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2008-06-01
bec49b3d-02d0-4a67-a3bc-0a6aff92cbd1,Incredible metal keyboard_277,10,Outdoor,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2015-07-08
0e4053f6-16e5-4c12-abc2-3d84537baa18,Bike_529,10,Plumbing,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2002-04-30
b2d639c4-b1d4-4e35-8192-23332f57473b,Tasty gloves_858,10,Flooring,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2006-12-21
57fa2028-5651-4ce6-a8d0-d4229a6846aa,Small steel sausages_221,10,Plumbing,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2010-06-12
d0882436-a539-4843-9a50-0ebdc340d726,Steel chair_644,10,Flooring,def3f845-9a93-42d0-b030-743c09d19df2,2002-12-08
162f36dc-3941-4cb1-b8c0-14bb34a94abc,Handmade hat_470,10,Flooring,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2010-06-22
65cd01fd-2f23-465d-8210-b37995cd4123,New chips_441,10,Kitchen,80168091-e8ab-4e2b-9fa6-5835f2fad14c,2000-07-20
6d725ccc-e760-43f1-8cd8-7b9edfc186bb,Table_341,10,Storage,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2004-08-22
826ff6c9-91a0-4067-a403-acddccbbc405,Metal soap_42,10,Kitchen,def3f845-9a93-42d0-b030-743c09d19df2,2001-06-04
20a095c7-b50f-4fcb-8b86-85e55bd969a9,Refined frozen chair_593,10,Flooring,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2022-12-06
ad2e9261-673d-480b-86c0-eda3475e9b19,Wooden soap_650,10,Tools,07854133-6018-4ee0-80b1-8cc1c6940278,2015-12-08
bbd69f13-d04b-40bf-addc-369828f3a37d,Table_260,10,Tools,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2006-01-19
34d036e6-a318-4706-8bc6-693336a67d81,Frozen table_43,10,Outdoor,def3f845-9a93-42d0-b030-743c09d19df2,2003-04-13
5b58f764-200d-42db-a9c9-06352087399f,New shirt_62,10,Kitchen,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2007-05-25
5e088e25-20ba-4a58-80f6-b3c37c1d5f1b,Cotton pizza_381,10,Tools,66b22411-e413-4499-9673-fff781d83835,2011-09-03
46b6751f-2195-46b8-a9db-f60bf8532e99,Generic chicken_101,10,Plumbing,66b22411-e413-4499-9673-fff781d83835,2013-10-08
ce0db736-1eb9-4ae9-9800-03b07bdc0fcf,Rubber gloves_63,10,Plumbing,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2006-10-19
07ddffac-bae2-4945-80ef-1571e419a9ee,Handmade frozen table_954,10,Storage,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2016-06-14
b98ecdf9-7fe9-4312-b5ef-1aa92e6aa401,For repair plastic soap_593,10,Tools,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2004-11-15
6a4c61d7-c008-4e9e-82db-4db3a8b1cfa3,Concrete towels_905,10,Plumbing,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2017-06-14
a1f5516b-475f-4dd2-bff2-00dad98c0e95,Intelligent table_456,10,Storage,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2017-01-20
0150a206-4b3c-466f-acef-ccdd8b0ef33b,Salad_59,10,Outdoor,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2014-10-31
1c8e5501-9058-4906-a71a-23c185e0ebf5,For repair concrete salad_549,10,Kitchen,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2004-05-25
b38155b3-d04e-43ff-b077-922561146822,Incredible soap_495,10,Flooring,def3f845-9a93-42d0-b030-743c09d19df2,2020-07-13
4653c7d4-20e3-4fb0-a4df-a536f2d45798,Intelligent concrete fish_351,10,Storage,def3f845-9a93-42d0-b030-743c09d19df2,2004-10-16
80d2e13f-d905-4b7a-bfdb-32fb70e4f0a9,Unbranded tuna_753,10,Storage,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2012-10-25
797c1150-45ff-49bf-9102-a85281209887,Sleek rubber pizza_72,10,Plumbing,07854133-6018-4ee0-80b1-8cc1c6940278,2001-05-09
14755676-12cd-4060-b587-886a43666139,Soft car_64,10,Tools,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2010-10-24
5dbd2dba-e007-4301-8196-115f6176b105,Rustic rubber sausages_436,10,Plumbing,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2006-05-04
e4ed1091-8b26-4b53-85a4-6b35bb5f66da,Tasty chair_465,10,Kitchen,def3f845-9a93-42d0-b030-743c09d19df2,2012-11-12
31376a1f-2065-4c7e-abaf-caaa87c64e8c,Steel chicken_602,10,Plumbing,66b22411-e413-4499-9673-fff781d83835,2011-09-09
c04a4f14-a335-4f8a-9447-afd133916f9b,Metal salad_943,10,Plumbing,07854133-6018-4ee0-80b1-8cc1c6940278,2022-01-04
ceac3a9d-7bda-4675-ab87-d8ef568f3a3f,Soft chips_211,10,Plumbing,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2002-09-23
322482b1-41c4-4f5f-9a7b-4c550f544062,Chips_778,10,Outdoor,80168091-e8ab-4e2b-9fa6-5835f2fad14c,2022-03-06
13b0eacb-2d91-4c51-a559-ec19cad5acbb,Concrete tuna_287,10,Tools,07854133-6018-4ee0-80b1-8cc1c6940278,2000-08-16
52ce7fa4-0824-46e4-9521-d946dd5a5827,Handcrafted chips_136,10,Storage,80168091-e8ab-4e2b-9fa6-5835f2fad14c,2000-02-02
b50efbbb-1e44-4c59-93a3-df365952a419,Metal shirt_80,10,Flooring,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2013-08-09
d74beabb-46b3-4c43-9d81-2e134473a915,Handcrafted frozen sausages_742,10,Outdoor,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2007-07-30
672d4bb5-9fba-4a2c-aaf5-62c75bbd772b,Sleek frozen bacon_2,10,Outdoor,07854133-6018-4ee0-80b1-8cc1c6940278,2014-08-18
f197fea9-95f6-4d84-95de-4b6b0bf354d4,Gorgeous pizza_862,10,Plumbing,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2016-04-30
9ae381c0-943d-4337-b956-83aff376fc46,Intelligent shirt_11,10,Kitchen,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2005-10-17
eab3e2c7-91c5-4246-a9c6-7d46783c932a,Chair_774,10,Kitchen,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2012-02-23
b1e08b96-3886-42fb-9736-f86f5969265a,Generic pants_562,10,Plumbing,07854133-6018-4ee0-80b1-8cc1c6940278,2014-10-20
52ff1185-90d6-4d3f-a1eb-ee3a35a80681,Hat_663,10,Storage,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2010-05-12
cc077f5c-9f69-48f9-8974-50d98364d5e1,Refined fish_18,10,Storage,def3f845-9a93-42d0-b030-743c09d19df2,2011-07-27
f0428779-c363-47d2-a851-d6dbee2259bc,Mouse_934,10,Tools,07854133-6018-4ee0-80b1-8cc1c6940278,2013-06-21
87a14e06-3ba7-4d56-ac6d-a9c0c5155836,Practical granite shirt_250,10,Storage,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2005-03-02
cffcc6eb-b7cf-4c4c-bacc-7673483ed53a,Incredible soap_391,10,Outdoor,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2018-12-16
7111b1fa-25e3-4cb0-aa16-940865cdf83a,Metal chair_491,10,Tools,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2003-07-10
c7c7e4da-b10d-4efd-86fc-83f040e3fc78,Wooden pizza_520,10,Tools,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2016-01-15
d733f1ba-f5d9-496a-bc65-e2728e265a33,Used fresh towels_338,10,Plumbing,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2007-09-17
1423f29f-92ea-4c37-9fa0-64f9aa294ec5,Refined pants_953,10,Storage,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2000-05-30
c2bca584-39d4-42cd-9cef-35b9bb4fd907,Bike_667,10,Flooring,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2014-10-04
6aafb7d5-0ce5-4399-a3f7-d93c1442f642,Steel gloves_548,10,Kitchen,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2000-07-29
cb7702f2-a24a-4033-a591-16df41df73ef,Fantastic fresh computer_383,10,Kitchen,07854133-6018-4ee0-80b1-8cc1c6940278,2022-10-18
13a1da9d-147f-4a8e-bd83-399952cb148f,Frozen gloves_284,10,Outdoor,07854133-6018-4ee0-80b1-8cc1c6940278,2009-12-02
e86fc10f-efa5-42ed-a324-288b4ae58ecf,Plastic mouse_111,10,Outdoor,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2016-07-05
d3cd67b3-d418-4ac8-b707-f7272432f060,Granite shirt_246,10,Plumbing,c28f2ea7-f2ad-42e2-8bdb-7f25cc6a6f56,2017-09-26
d0f21690-8e0f-491f-b58c-6ea0161627a9,Intelligent computer_549,10,Tools,def3f845-9a93-42d0-b030-743c09d19df2,2020-04-18
7290edea-2aa8-406c-ad3b-6078cb0ce9b8,Handmade mouse_501,10,Plumbing,7ec67785-b38f-458d-b2d2-872cfd1dc0b0,2011-09-09
d3f2bf30-d749-4435-9289-7eadd2a74654,Fish_911,10,Tools,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2013-01-13
4a51614e-47e8-4be3-85dc-ecc2f1647e21,Bike_569,10,Storage,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2002-04-10
0968ef95-7351-4350-82b0-37efbe5b853c,Gloves_213,10,Plumbing,db42dad7-8dba-4375-9b0f-2a9e917d1adc,2018-10-07
d8edefab-8115-453c-998c-d4e59ef64bdb,For repair frozen gloves_636,10,Plumbing,80168091-e8ab-4e2b-9fa6-5835f2fad14c,2002-07-05
07aae050-bc25-40c3-a1f1-f066088102a6,Licensed table_965,10,Flooring,a54ae1cc-c4a5-4419-b6f8-38c7c77bc236,2000-04-13
1b1a5e78-b2c8-4cad-b0d2-f52b1d577a17,Chair_649,10,Outdoor,a19e1340-a5b6-4d01-ac3d-f3666cd06942,2018-07-12
23a0666f-b6c6-403e-b976-9d8ced576e4c,Frozen chips_762,10,Storage,def3f845-9a93-42d0-b030-743c09d19df2,2019-10-24
0e03c398-cd4c-40b5-a46b-721ff30d33ee,Metal shoes_722,10,Kitchen,def3f845-9a93-42d0-b030-743c09d19df2,2020-03-28
